period	period_id	division	division_id	source_player_id	source_player_name	course	score_text	score_numeric	played_state	placement	hn1	points	raw_json_sha256
2026 August	461	Elite	22	59	TrickyDicky	Ice Lair - Hard	-16	-16	True	3	1	181	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8708	The Real JB	Ice Lair - Hard	-14	-14	True	4	0	170	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	4305	bigja33	Ice Lair - Hard	-13	-13	True	5	1	161	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7177	Maximus	Ice Lair - Hard	-13	-13	True	6	0	150	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7165	Spicy - DawnSophia	Ice Lair - Hard	-12	-12	True	7	1	141	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	6165	roknhorsebrat	Ice Lair - Hard	-6	-6	True	8	0	130	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8448	ZoeDarlin	Ice Lair - Hard			False				FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	1705	Slappy	Ice Lair - Hard			False				FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7165	Spicy - DawnSophia	Hollywood	-22	-22	True	1	4	204	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8708	The Real JB	Hollywood	-22	-22	True	2	3	193	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	6950	leanin2it	Hollywood	-22	-22	True	3	2	182	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	4305	bigja33	Hollywood	-20	-20	True	4	2	172	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7177	Maximus	Hollywood	-20	-20	True	4	2	172	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	59	TrickyDicky	Hollywood	-19	-19	True	6	1	151	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	88	Mully	Hollywood	-17	-17	True	7	1	141	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	1705	Slappy	Hollywood	-15	-15	True	8	3	133	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	6165	roknhorsebrat	Hollywood	-13	-13	True	9	1	121	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8448	ZoeDarlin	Hollywood			False				FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
