"season","division","historical_player_name","source_position","played","played_state","wins","draws","losses","points","total_strokes","course_order","course_name","score","raw_score_token","outcome","win_marker","loss_marker","draw_marker","source_workbook","source_tab","source_range","source_sha256","source_url","source_row","source_score_cell","source_score_range","source_font_color","source_era","provenance","import_status"
"26","2","CHIPNPUTT","8","true","PLAYED / NUMERIC","1","0","2","3","-24","2","GARDENS HARD","10","10","L","false","true","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","17","M17","M17:P17","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","2","CHIPNPUTT","8","true","PLAYED / NUMERIC","1","0","2","3","-24","3","TEMPLE EASY","-20","-20","L","false","true","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","17","Q17","Q17:T17","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","SLABDADDY","9","true","PLAYED / NUMERIC","2","0","1","6","-34","1","QUIXOTE EASY","-9","-9","W","true","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","23","I23","I23:L23","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","SLABDADDY","9","true","PLAYED / NUMERIC","2","0","1","6","-34","2","GARDENS HARD","-8","-8","L","false","true","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","23","M23","M23:P23","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","SLABDADDY","9","true","PLAYED / NUMERIC","2","0","1","6","-34","3","TEMPLE EASY","-17","-17","W","true","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","23","Q23","Q23:T23","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","MULLIGAN","10","false","UNPLAYED / SOURCE ZERO NOT RECONCILED AS PLAYED","2","0","0","6","-30","1","QUIXOTE EASY","0","0","","false","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","24","I24","I24:L24","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","MULLIGAN","10","true","PLAYED / NUMERIC","2","0","0","6","-30","2","GARDENS HARD","-11","-11","W","true","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","24","M24","M24:P24","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","MULLIGAN","10","true","PLAYED / NUMERIC","2","0","0","6","-30","3","TEMPLE EASY","-19","-19","W","true","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","24","Q24","Q24:T24","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","SHAHOOFNA","11","false","UNPLAYED / SOURCE ZERO NOT RECONCILED AS PLAYED","1","0","1","3","-19","1","QUIXOTE EASY","0","0","","false","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","25","I25","I25:L25","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","SHAHOOFNA","11","true","PLAYED / NUMERIC","1","0","1","3","-19","2","GARDENS HARD","-9","-9","W","true","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","25","M25","M25:P25","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","SHAHOOFNA","11","true","PLAYED / NUMERIC","1","0","1","3","-19","3","TEMPLE EASY","-10","-10","L","false","true","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","25","Q25","Q25:T25","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","SAVRUBY","12","true","PLAYED / NUMERIC","0","0","3","0","-18","1","QUIXOTE EASY","-6","-6","L","false","true","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","26","I26","I26:L26","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","SAVRUBY","12","true","PLAYED / NUMERIC","0","0","3","0","-18","2","GARDENS HARD","3","3","L","false","true","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","26","M26","M26:P26","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","3","SAVRUBY","12","true","PLAYED / NUMERIC","0","0","3","0","-18","3","TEMPLE EASY","-15","-15","L","false","true","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","26","Q26","Q26:T26","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","4","NIC790","13","false","UNPLAYED / SOURCE ZERO NOT RECONCILED AS PLAYED","1","0","0","3","-9","1","QUIXOTE EASY","0","0","","false","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","32","I32","I32:L32","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","4","NIC790","13","false","UNPLAYED / SOURCE ZERO NOT RECONCILED AS PLAYED","1","0","0","3","-9","2","GARDENS HARD","0","0","","false","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","32","M32","M32:P32","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","4","NIC790","13","true","PLAYED / NUMERIC","1","0","0","3","-9","3","TEMPLE EASY","-9","-9","W","true","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","32","Q32","Q32:T32","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"26","4","SHEZ","14","false","UNPLAYED / SOURCE ZERO NOT RECONCILED AS PLAYED","0","0","1","0","-5","1","QUIXOTE EASY","0","0","","false","false","false","CURRENT SEASON STROKE PLAY","26","'26'!A1:AT63","8e6c0a0a057714dac45e246e729be5173dcf5f2e3d1222b9a09cb9e4fec4d532","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","33","I33","I33:L33","","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
